CustomerID,TotalOrders,TotalRevenue,AverageOrderValue,LifetimeMonths,PurchaseFrequency,CLTV,CustomerSegment
15355,2,277.05,138.525,0.77,4.272014753342554,455.67124965421857,Low Value
15356,10,2718.03,271.803,11.2,4.272014753342554,13004.839971230982,High Value
15358,22,8347.2,379.41818181818184,12.0,4.272014753342554,19450.560844964166,High Value
15360,1,427.93,427.93,1.0,4.272014753342554,1828.1232733978793,Medium Value
15361,1,418.92,418.92,1.0,4.272014753342554,1789.6324204702628,Medium Value
15363,1,326.0,326.0,1.0,4.272014753342554,1392.6768095896725,Low Value
15364,2,913.19,456.595,5.27,4.272014753342554,10279.559637113878,High Value
15365,7,2314.32,330.6171428571429,9.63,4.272014753342554,13601.424634499112,High Value
15366,2,602.51,301.255,9.4,4.272014753342554,12097.478562471186,High Value
15367,4,1877.59,469.3975,7.27,4.272014753342554,14578.33503847395,High Value
15368,1,446.94000000000005,446.94000000000005,1.0,4.272014753342554,1909.3342738589213,Medium Value
15370,7,2386.05,340.86428571428576,9.7,4.272014753342554,14124.919397352303,High Value
15372,1,2007.3999999999999,2007.3999999999999,1.0,4.272014753342554,8575.642415859842,High Value
15373,12,2415.91,201.32583333333332,12.1,4.272014753342554,10406.809855770707,High Value
15374,1,168.0,168.0,1.0,4.272014753342554,717.6984785615491,Low Value
15376,3,1221.56,407.18666666666667,6.07,4.272014753342554,10558.810205501768,High Value
15379,7,3703.29,529.0414285714286,6.3,4.272014753342554,14238.458564315353,High Value
15380,5,1690.2600000000002,338.052,11.87,4.272014753342554,17142.21636968188,High Value
15381,2,596.85,298.425,1.8,4.272014753342554,2294.776804979253,Medium Value
15382,6,5955.71,992.6183333333333,9.33,4.272014753342554,39563.67993420931,High Value
15384,2,642.41,321.205,6.3,4.272014753342554,8644.812742738588,High Value
15385,1,316.88,316.88,1.0,4.272014753342554,1353.7160350391885,Low Value
15386,1,394.14,394.14,1.0,4.272014753342554,1683.7718948824343,Medium Value
15388,1,140.54,140.54,1.0,4.272014753342554,600.3889534347625,Low Value
15389,1,500.0,500.0,1.0,4.272014753342554,2136.007376671277,Medium Value
15392,4,1535.53,383.8825,11.83,4.272014753342554,19400.628652996773,High Value
15393,2,231.86,115.93,8.8,4.272014753342554,4358.24109912402,Medium Value
15394,4,2183.54,545.885,11.6,4.272014753342554,27051.53377408944,High Value
15395,1,107.45,107.45,1.0,4.272014753342554,459.02798524665747,Low Value
15396,1,288.18,288.18,1.0,4.272014753342554,1231.1092116182572,Low Value
15397,1,94.0,94.0,1.0,4.272014753342554,401.5693868142001,Low Value
15398,2,1345.53,672.765,2.07,4.272014753342554,5949.308351452281,Medium Value
15399,3,815.77,271.92333333333335,2.57,4.272014753342554,2985.4674638696783,Medium Value
15400,5,716.2,143.24,6.2,4.272014753342554,3793.9250382664823,Medium Value
15402,2,626.77,313.385,1.57,4.272014753342554,2101.8929892577225,Medium Value
15405,1,349.1,349.1,1.0,4.272014753342554,1491.3603503918857,Low Value
15406,2,510.71000000000004,255.35500000000002,8.97,4.272014753342554,9785.1965362379,High Value
15407,4,1046.74,261.685,9.03,4.272014753342554,10094.837291977869,High Value
15408,1,267.18,267.18,1.0,4.272014753342554,1141.3969017980637,Low Value
15410,8,3450.84,431.355,5.9,4.272014753342554,10872.254051175658,High Value
15411,4,1348.93,337.2325,5.2,4.272014753342554,7491.443519594284,Medium Value
15412,1,190.53,190.53,1.0,4.272014753342554,813.9469709543569,Low Value
15414,3,774.9000000000001,258.3,7.73,4.272014753342554,8529.756705394191,High Value
15415,1,559.61,559.61,1.0,4.272014753342554,2390.6621761180268,Medium Value
15416,4,3984.32,996.08,7.27,4.272014753342554,30935.80167155371,High Value
15417,1,508.8,508.8,1.0,4.272014753342554,2173.6011065006915,Medium Value
15419,1,135.86,135.86,1.0,4.272014753342554,580.3959243891195,Low Value
15421,4,950.36,237.59,8.37,4.272014753342554,8495.449436514522,High Value
15422,2,97.7,48.85,1.0,4.272014753342554,208.68792070078376,Low Value
15423,1,43.5,43.5,1.0,4.272014753342554,185.8326417704011,Low Value
15424,2,383.34,191.67,1.0,4.272014753342554,818.8170677731673,Low Value
15426,5,1404.07,280.81399999999996,11.67,4.272014753342554,13999.816899529735,High Value
15427,3,1430.54,476.84666666666664,0.43,4.272014753342554,875.9512778853541,Low Value
15428,1,93.78,93.78,1.0,4.272014753342554,400.6295435684647,Low Value
15429,2,397.35,198.675,1.6,4.272014753342554,1357.9880497925312,Low Value
15432,1,171.19,171.19,1.0,4.272014753342554,731.3262056247119,Low Value
15433,2,533.3,266.65,1.77,4.272014753342554,2016.2649391424618,Medium Value
15434,5,1041.48,208.296,6.37,4.272014753342554,5668.303636846473,Medium Value
15435,1,149.29,149.29,1.0,4.272014753342554,637.7690825265099,Low Value
15436,3,1067.75,355.9166666666667,7.37,4.272014753342554,11205.946819578916,High Value
15437,1,200.16,200.16,1.0,4.272014753342554,855.0864730290456,Low Value
15438,1,156.57999999999998,156.57999999999998,1.0,4.272014753342554,668.912070078377,Low Value
15440,3,383.68,127.89333333333333,5.13,4.272014753342554,2802.8381211618257,Medium Value
15442,1,594.0,594.0,1.0,4.272014753342554,2537.576763485477,Medium Value
15443,7,3213.59,459.0842857142857,10.6,4.272014753342554,20788.877320951062,High Value
15444,2,1411.21,705.605,1.03,4.272014753342554,3104.785619133241,Medium Value
15445,1,113.5,113.5,1.0,4.272014753342554,484.8736745043799,Low Value
15447,1,155.17,155.17,1.0,4.272014753342554,662.888529276164,Low Value
15448,1,494.64,494.64,1.0,4.272014753342554,2113.109377593361,Medium Value
15449,3,974.52,324.84,7.83,4.272014753342554,10865.857563485475,High Value
15450,1,429.84,429.84,1.0,4.272014753342554,1836.2828215767634,Medium Value
15452,3,528.48,176.16,7.8,4.272014753342554,5869.95332780083,Medium Value
15453,7,1371.77,195.96714285714285,6.17,4.272014753342554,5165.36682206415,Medium Value
15454,1,179.1,179.1,1.0,4.272014753342554,765.1178423236514,Low Value
15456,3,434.59000000000003,144.86333333333334,2.5,4.272014753342554,1547.1457430459507,Low Value
15457,1,237.07,237.07,1.0,4.272014753342554,1012.7665375749193,Low Value
15458,1,161.64,161.64,1.0,4.272014753342554,690.5284647302904,Low Value
15460,1,214.26,214.26,1.0,4.272014753342554,915.3218810511756,Low Value
15462,3,234.6,78.2,3.07,4.272014753342554,1025.5996698939605,Low Value
15463,1,126.14,126.14,1.0,4.272014753342554,538.8719409866297,Low Value
15464,1,1044.65,1044.65,1.0,4.272014753342554,4462.7602120793,Medium Value
15465,18,7354.62,408.59,11.63,4.272014753342554,20300.19416883356,High Value
15466,1,334.53,334.53,1.0,4.272014753342554,1429.1170954356844,Low Value
15467,3,524.88,174.96,4.73,4.272014753342554,3535.351946887967,Medium Value
15468,2,467.51,233.755,1.0,4.272014753342554,998.6048086675887,Low Value
15469,2,538.55,269.275,2.3,4.272014753342554,2645.7975772245272,Medium Value
15471,1,454.48,454.48,1.0,4.272014753342554,1941.545265099124,Medium Value
15472,1,371.56,371.56,1.0,4.272014753342554,1587.3098017519594,Low Value
15473,7,1771.2,253.02857142857144,1.53,4.272014753342554,1653.8409389448727,Medium Value
15475,1,454.10999999999996,454.10999999999996,1.0,4.272014753342554,1939.9646196403871,Medium Value
15478,2,1399.92,699.96,0.53,4.272014753342554,1584.826906777317,Low Value
15480,1,905.5,905.5,1.0,4.272014753342554,3868.3093591516827,Medium Value
15482,12,10879.76,906.6466666666666,11.43,4.272014753342554,44270.76670926694,High Value
15483,4,225.26,56.315,3.5,4.272014753342554,842.0247879207006,Low Value
15484,4,3590.41,897.6025,2.57,4.272014753342554,9854.847785177499,High Value
15485,3,2564.5,854.8333333333334,11.43,4.272014753342554,41740.766791147995,High Value
15488,1,91.32000000000001,91.32000000000001,1.0,4.272014753342554,390.1203872752421,Low Value
15489,3,1134.28,378.0933333333333,6.27,4.272014753342554,10127.431269340708,High Value
15491,6,3100.09,516.6816666666667,4.67,4.272014753342554,10307.958851990166,High Value
15492,2,659.4599999999999,329.72999999999996,1.53,4.272014753342554,2155.17547966805,Medium Value
15493,5,1953.41,390.682,7.93,4.272014753342554,13235.164194172428,High Value
15494,2,1280.58,640.29,3.3,4.272014753342554,9026.583477178423,High Value
15497,2,1262.2,631.1,10.07,4.272014753342554,27149.409904103275,High Value
15498,27,13316.4,493.2,12.13,4.272014753342554,25557.39661410788,High Value
15500,4,1131.56,282.89,2.43,4.272014753342554,2936.6799161825725,Medium Value
15502,12,10384.93,865.4108333333334,11.77,4.272014753342554,43514.253167458126,High Value
15503,1,141.04,141.04,1.0,4.272014753342554,602.5249608114337,Low Value
15504,1,52.83,52.83,1.0,4.272014753342554,225.69053941908712,Low Value
15505,5,3610.96,722.192,3.4,4.272014753342554,10489.730587736283,High Value
15506,3,972.08,324.0266666666667,3.87,4.272014753342554,5357.034730843707,Medium Value
15507,1,475.86,475.86,1.0,4.272014753342554,2032.880940525588,Medium Value
15508,6,1000.27,166.71166666666667,1.53,4.272014753342554,1089.657890318119,Low Value
15510,1,250.0,250.0,1.0,4.272014753342554,1068.0036883356386,Low Value
15511,5,900.53,180.106,2.43,4.272014753342554,1869.6796386721992,Medium Value
15512,2,121.0,60.5,6.77,4.272014753342554,1749.7531627478102,Medium Value
15513,19,14758.220000000001,776.7484210526317,11.33,4.272014753342554,37596.12049383903,High Value
15514,11,4023.7200000000003,365.7927272727273,11.73,4.272014753342554,18330.141710448886,High Value
15516,3,62.43,20.81,0.03,4.272014753342554,2.667018810511756,Low Value
15517,1,267.03,267.03,1.0,4.272014753342554,1140.7560995850622,Low Value
15518,8,1921.55,240.19375,8.93,4.272014753342554,9163.173405889811,High Value
15520,1,343.5,343.5,1.0,4.272014753342554,1467.4370677731674,Low Value
15521,8,3000.2,375.025,7.13,4.272014753342554,11423.060933379436,High Value
15522,2,397.99,198.995,1.8,4.272014753342554,1530.197236514523,Low Value
15523,1,412.01000000000005,412.01000000000005,1.0,4.272014753342554,1760.112798524666,Medium Value
15524,1,440.0,440.0,1.0,4.272014753342554,1879.6864914707237,Medium Value
15525,3,734.37,244.79,12.37,4.272014753342554,12935.884099492854,High Value
15526,2,148.44,74.22,1.0,4.272014753342554,317.0689349930844,Low Value
15527,8,2428.53,303.56625,11.17,4.272014753342554,14485.697199550485,High Value
15528,1,229.33,229.33,1.0,4.272014753342554,979.701143384048,Low Value
15529,11,3962.6,360.23636363636365,11.43,4.272014753342554,17590.027737457563,High Value
15530,4,1497.31,374.3275,7.5,4.272014753342554,11993.494519363761,High Value
15531,2,1972.39,986.195,0.73,4.272014753342554,3075.518900461042,Medium Value
15532,4,1564.73,391.1825,11.07,4.272014753342554,18499.49114253112,High Value
15533,3,807.57,269.19,2.3,4.272014753342554,2644.962398340249,Medium Value
15535,4,502.9,125.725,5.13,4.272014753342554,2755.318151452282,Medium Value
15537,1,110.92,110.92,1.0,4.272014753342554,473.8518764407561,Low Value
15539,1,538.46,538.46,1.0,4.272014753342554,2300.309064084832,Medium Value
15540,1,213.3,213.3,1.0,4.272014753342554,911.2207468879668,Low Value
15541,1,85.13000000000001,85.13000000000001,1.0,4.272014753342554,363.6766159520517,Low Value
15543,1,127.86,127.86,1.0,4.272014753342554,546.219806362379,Low Value
15544,9,3546.71,394.0788888888889,12.1,4.272014753342554,20370.481010501513,High Value
15545,2,288.96999999999997,144.48499999999999,10.53,4.272014753342554,6499.558803734439,Medium Value
15547,14,4910.6,350.75714285714287,11.8,4.272014753342554,17681.588331686755,High Value
15549,3,1681.46,560.4866666666667,7.97,4.272014753342554,19083.42625314277,High Value
15550,4,575.63,143.9075,9.9,4.272014753342554,6086.272134854771,Medium Value
15551,1,436.06,436.06,1.0,4.272014753342554,1862.8547533425542,Medium Value
15552,1,90.12,90.12,1.0,4.272014753342554,384.993969571231,Low Value
15553,1,428.93,428.93,1.0,4.272014753342554,1832.3952881512218,Medium Value
15554,1,217.2,217.2,1.0,4.272014753342554,927.8816044260027,Low Value
15555,16,4794.86,299.67875,11.9,4.272014753342554,15234.761291032733,High Value
15556,1,279.77,279.77,1.0,4.272014753342554,1195.1815675426462,Low Value
15557,1,468.91,468.91,1.0,4.272014753342554,2003.1904379898572,Medium Value
15561,4,800.59,200.1475,6.77,4.272014753342554,5788.573903158137,Medium Value
15562,1,134.55,134.55,1.0,4.272014753342554,574.7995850622407,Low Value
15563,4,1400.44,350.11,11.2,4.272014753342554,16751.56095527893,High Value
15565,2,173.16,86.58,0.67,4.272014753342554,247.81359502074687,Low Value
15567,1,186.01,186.01,1.0,4.272014753342554,794.6374642692484,Low Value
15568,3,758.29,252.76333333333332,2.33,4.272014753342554,2515.9542456124177,Medium Value
15569,5,1375.71,275.142,7.6,4.272014753342554,8933.121192807745,High Value
15570,12,4148.82,345.73499999999996,12.07,4.272014753342554,17827.209200414938,High Value
15571,4,650.4300000000001,162.60750000000002,2.2,4.272014753342554,1528.2556058091288,Low Value
15572,7,2533.42,361.9171428571429,9.1,4.272014753342554,14069.649901337021,High Value
15573,2,591.1899999999999,295.59499999999997,1.77,4.272014753342554,2235.131575795297,Medium Value
15574,4,675.64,168.91,6.47,4.272014753342554,4668.661497556477,Medium Value
15576,1,921.37,921.37,1.0,4.272014753342554,3936.106233287229,Medium Value
15577,3,258.88,86.29333333333334,5.13,4.272014753342554,1891.155996680498,Medium Value
15578,1,127.1,127.1,1.0,4.272014753342554,542.9730751498386,Low Value
15579,2,327.6,163.8,8.17,4.272014753342554,5717.00665560166,Medium Value
15581,13,3675.77,282.7515384615385,8.17,4.272014753342554,9868.696137156436,High Value
15582,3,682.9100000000001,227.63666666666668,6.5,4.272014753342554,6321.036789611188,Medium Value
15584,4,720.86,180.215,4.6,4.272014753342554,3541.4532383586907,Medium Value
15585,1,455.3,455.3,1.0,4.272014753342554,1945.048317196865,Medium Value
15587,4,913.6800000000001,228.42000000000002,10.03,4.272014753342554,9787.410507883817,High Value
15589,3,478.53000000000003,159.51000000000002,1.8,4.272014753342554,1226.5723319502076,Low Value
15592,1,388.58,388.58,1.0,4.272014753342554,1660.0194928538497,Medium Value
15593,1,199.8,199.8,1.0,4.272014753342554,853.5485477178423,Low Value
15594,5,1771.78,354.356,7.27,4.272014753342554,11005.42821573075,High Value
15596,5,1406.59,281.318,8.8,4.272014753342554,10575.792888151222,High Value
15597,1,324.57,324.57,1.0,4.272014753342554,1386.5678284923927,Low Value
15598,1,240.68,240.68,1.0,4.272014753342554,1028.188510834486,Low Value
15599,2,761.74,380.87,5.9,4.272014753342554,9599.785328722914,High Value
15601,14,6776.56,484.04,12.03,4.272014753342554,24875.947035131394,High Value
15602,9,1297.8700000000001,144.20777777777778,11.97,4.272014753342554,7374.2113179345315,Medium Value
15603,1,48.480000000000004,48.480000000000004,1.0,4.272014753342554,207.10727524204705,Low Value
15604,1,216.39,216.39,1.0,4.272014753342554,924.4212724757953,Low Value
15605,5,1198.23,239.64600000000002,11.23,4.272014753342554,11496.95111031812,High Value
15606,9,2920.16,324.4622222222222,8.77,4.272014753342554,12156.161900066592,High Value
15607,1,104.76,104.76,1.0,4.272014753342554,447.536265560166,Low Value
15608,4,1093.68,273.42,3.07,4.272014753342554,3585.926620746888,Medium Value
15609,1,298.48,298.48,1.0,4.272014753342554,1275.1109635776857,Low Value
15610,1,112.46000000000001,112.46000000000001,1.0,4.272014753342554,480.4307791609037,Low Value
15611,13,1591.45,122.41923076923078,10.83,4.272014753342554,5663.838310139377,Medium Value
15612,2,195.15,97.575,0.83,4.272014753342554,345.97872683264177,Low Value
15615,23,10399.74,452.1626086956522,11.6,4.272014753342554,22407.085888989113,High Value
15618,4,776.851,194.21275,3.43,4.272014753342554,2845.8014851751964,Medium Value
15619,1,336.40000000000003,336.40000000000003,1.0,4.272014753342554,1437.1057630244354,Low Value
15620,3,1553.18,517.7266666666667,10.03,4.272014753342554,22183.71166073459,High Value
15621,4,1293.03,323.2575,0.57,4.272014753342554,787.1476612033194,Low Value
15622,9,3709.56,412.17333333333335,7.97,4.272014753342554,14033.660170646996,High Value
15623,1,301.03,301.03,1.0,4.272014753342554,1286.004601198709,Low Value
15624,4,588.13,147.0325,4.63,4.272014753342554,2908.218792692485,Medium Value
15625,4,1534.26,383.565,4.37,4.272014753342554,7160.661630843707,Medium Value
15626,2,675.8,337.9,8.47,4.272014753342554,12226.561760258182,High Value
15628,9,2870.2400000000002,318.91555555555556,12.07,4.272014753342554,16444.31233793351,High Value
15630,2,1186.35,593.175,5.3,4.272014753342554,13430.477461964036,High Value
15632,8,3285.31,410.66375,8.63,4.272014753342554,15140.140596461502,High Value
15634,1,243.55,243.55,1.0,4.272014753342554,1040.449193176579,Low Value
15636,2,724.76,362.38,6.4,4.272014753342554,9907.793320424158,High Value
15637,1,223.36,223.36,1.0,4.272014753342554,954.197215306593,Low Value
15639,1,425.32,425.32,1.0,4.272014753342554,1816.973314891655,Medium Value
15640,15,12416.11,827.7406666666667,12.23,4.272014753342554,43246.751757485785,High Value
15641,4,1887.2,471.8,8.43,4.272014753342554,16990.973206085753,High Value
15643,3,664.0,221.33333333333334,3.0,4.272014753342554,2836.617796219456,Medium Value
15644,4,803.54,200.885,3.13,4.272014753342554,2686.114930059935,Medium Value
15645,1,612.01,612.01,1.0,4.272014753342554,2614.5157491931764,Medium Value
15646,3,447.64000000000004,149.21333333333334,7.13,4.272014753342554,4544.9583327493465,Medium Value
15648,2,639.5,319.75,2.07,4.272014753342554,2827.5718049792526,Medium Value
15649,2,816.0,408.0,1.03,4.272014753342554,1795.2714799446749,Medium Value
15651,3,646.3,215.4333333333333,7.43,4.272014753342554,6838.084431227908,Medium Value
15652,1,337.74,337.74,1.0,4.272014753342554,1442.8302627939142,Low Value
15653,2,877.4399999999999,438.71999999999997,0.77,4.272014753342554,1443.1481006915628,Low Value
15654,2,922.53,461.265,0.53,4.272014753342554,1044.3813691562932,Low Value
15655,1,560.67,560.67,1.0,4.272014753342554,2395.19051175657,Medium Value
15656,4,748.5,187.125,7.93,4.272014753342554,6339.248032503458,Medium Value
15657,1,30.0,30.0,1.0,4.272014753342554,128.1604426002766,Low Value
15658,5,1024.1000000000001,204.82000000000002,6.07,4.272014753342554,5311.213955002306,Medium Value
15659,1,306.45,306.45,1.0,4.272014753342554,1309.1589211618257,Low Value
15660,9,1600.86,177.87333333333333,11.33,4.272014753342554,8609.412122883048,High Value
15661,2,309.8,154.9,0.7,4.272014753342554,463.21455970493315,Low Value
15663,1,138.14,138.14,1.0,4.272014753342554,590.1361180267404,Low Value
15664,1,386.43,386.43,1.0,4.272014753342554,1650.8346611341633,Medium Value
15665,2,2222.21,1111.105,2.47,4.272014753342554,11724.242672706318,High Value
15667,1,301.32,301.32,1.0,4.272014753342554,1287.2434854771784,Low Value
15668,1,76.32000000000001,76.32000000000001,1.0,4.272014753342554,326.0401659751038,Low Value
15669,4,684.34,171.085,7.43,4.272014753342554,5430.420895481789,Medium Value
15670,1,173.05,173.05,1.0,4.272014753342554,739.272153065929,Low Value
15671,7,2657.13,379.59000000000003,8.4,4.272014753342554,13621.558273858924,High Value
15673,4,2726.23,681.5575,7.93,4.272014753342554,23089.17590334255,High Value
15674,5,2446.6,489.32,6.03,4.272014753342554,12605.00502240664,High Value
15675,3,323.69,107.89666666666666,6.6,4.272014753342554,3042.1786021207927,Medium Value
15676,3,3435.76,1145.2533333333333,8.83,4.272014753342554,43201.12057365914,High Value
15677,1,657.23,657.23,1.0,4.272014753342554,2807.6962563393267,Medium Value
15678,1,352.7,352.7,1.0,4.272014753342554,1506.7396035039187,Low Value
15679,4,781.28,195.32,5.27,4.272014753342554,4397.340286952512,Medium Value
15680,3,1333.68,444.56,11.87,4.272014753342554,22543.110850714613,High Value
15681,5,1426.16,285.232,8.5,4.272014753342554,10357.38015306593,High Value
15683,1,193.75,193.75,1.0,4.272014753342554,827.7028584601198,Low Value
15687,9,2993.1,332.56666666666666,10.7,4.272014753342554,15201.80785922852,High Value
15689,2,254.1,127.05,8.03,4.272014753342554,4358.358579529737,Medium Value
15690,2,239.76,119.88,3.2,4.272014753342554,1638.8132116182574,Medium Value
15691,1,136.8,136.8,1.0,4.272014753342554,584.4116182572615,Low Value
15692,1,191.04,191.04,1.0,4.272014753342554,816.1256984785615,Low Value
15694,14,6479.4,462.8142857142857,12.4,4.272014753342554,24516.653262201147,High Value
15695,2,409.98,204.99,1.0,4.272014753342554,875.7203042876902,Low Value
15696,8,2711.11,338.88875,9.77,4.272014753342554,14144.397717277547,High Value
15699,1,309.65,309.65,1.0,4.272014753342554,1322.8293683725217,Low Value
15700,2,696.68,348.34,0.03,4.272014753342554,44.643408575380356,Low Value
15701,4,1529.0,382.25,3.6,4.272014753342554,5878.7195020746885,Medium Value
15703,1,211.5,211.5,1.0,4.272014753342554,903.5311203319502,Low Value
15704,4,2293.62,573.405,2.5,4.272014753342554,6123.986549100968,Medium Value
15705,1,143.1,143.1,1.0,4.272014753342554,611.3253112033194,Low Value
15706,4,1060.56,265.14,1.73,4.272014753342554,1959.5398456431533,Medium Value
15707,4,916.98,229.245,1.7,4.272014753342554,1664.8746376210236,Medium Value
15708,7,3235.25,462.17857142857144,10.93,4.272014753342554,21580.560076730555,High Value
15709,1,133.25,133.25,1.0,4.272014753342554,569.2459658828953,Low Value
15712,5,1072.3600000000001,214.47200000000004,9.27,4.272014753342554,8493.429371618258,High Value
15713,2,356.7,178.35,7.4,4.272014753342554,5638.162351313969,Medium Value
15714,2,330.03000000000003,165.01500000000001,2.2,4.272014753342554,1550.8823319502078,Low Value
15716,4,1101.1100000000001,275.27750000000003,7.43,4.272014753342554,8737.602291585985,High Value
15717,1,150.3,150.3,1.0,4.272014753342554,642.083817427386,Low Value
15719,13,5030.07,386.92846153846153,10.13,4.272014753342554,16744.526294307903,High Value
15720,1,598.73,598.73,1.0,4.272014753342554,2557.7833932687877,Medium Value
15721,1,471.40000000000003,471.40000000000003,1.0,4.272014753342554,2013.82775472568,Medium Value
15722,5,2211.21,442.242,8.47,4.272014753342554,16002.069032199171,High Value
15723,1,190.7,190.7,1.0,4.272014753342554,814.673213462425,Low Value
15724,2,218.25,109.125,2.77,4.272014753342554,1291.3285995850622,Low Value
15725,1,415.25,415.25,1.0,4.272014753342554,1773.9541263254955,Medium Value
15727,7,5159.06,737.0085714285715,11.4,4.272014753342554,35893.030991503656,High Value
15729,1,85.0,85.0,1.0,4.272014753342554,363.1212540341171,Low Value
15730,3,1120.88,373.6266666666667,4.67,4.272014753342554,7453.967412571078,Medium Value
15732,2,294.12,147.06,5.3,4.272014753342554,3329.6851950207465,Medium Value
15733,1,162.3,162.3,1.0,4.272014753342554,693.3479944674966,Low Value
15734,2,1339.45,669.725,2.83,4.272014753342554,8096.842478331028,High Value
15737,8,1188.1200000000001,148.51500000000001,7.6,4.272014753342554,4821.882860304288,Medium Value
15738,16,4812.42,300.77625,11.77,4.272014753342554,15123.51519664592,High Value
15739,1,449.12,449.12,1.0,4.272014753342554,1918.647266021208,Medium Value
15740,1,154.88,154.88,1.0,4.272014753342554,661.6496449976947,Low Value
15743,4,775.96,193.99,5.6,4.272014753342554,4640.877595205164,Medium Value
15744,1,34.8,34.8,1.0,4.272014753342554,148.66611341632088,Low Value
15745,4,1094.59,273.6475,7.23,4.272014753342554,8452.059116666667,High Value
15746,1,196.88,196.88,1.0,4.272014753342554,841.074264638082,Low Value
15747,3,946.64,315.5466666666667,5.33,4.272014753342554,7184.946681911788,Medium Value
15748,1,144.36,144.36,1.0,4.272014753342554,616.7080497925311,Low Value
15749,3,44534.3,14844.766666666668,3.23,4.272014753342554,204837.1109380667,High Value
15750,8,2463.05,307.88125,12.13,4.272014753342554,15954.26442882665,High Value
15752,7,2626.6,375.2285714285714,11.1,4.272014753342554,17793.10012250543,High Value
15753,1,79.2,79.2,1.0,4.272014753342554,338.3435684647303,Low Value
15754,3,458.57,152.85666666666665,6.5,4.272014753342554,4244.538578453972,Medium Value
15755,6,2364.25,394.0416666666667,9.47,4.272014753342554,15941.341673198096,High Value
15756,4,528.01,132.0025,6.23,4.272014753342554,3513.2005891885665,Medium Value
15757,2,714.42,357.21,5.07,4.272014753342554,7736.8523975103735,Medium Value
15758,1,205.25,205.25,1.0,4.272014753342554,876.8310281235592,Low Value
15759,3,253.04,84.34666666666666,4.63,4.272014753342554,1668.3288463500844,Medium Value
15762,2,583.75,291.875,0.4,4.272014753342554,498.7577224527432,Low Value
15763,2,1086.92,543.46,1.5,4.272014753342554,3482.5037067773173,Medium Value
15764,6,3279.97,546.6616666666666,6.27,4.272014753342554,14642.62384089442,High Value
15766,1,315.06,315.06,1.0,4.272014753342554,1345.940968188105,Low Value
15768,3,621.8299999999999,207.27666666666664,3.67,4.272014753342554,3249.7445493468567,Medium Value
15769,26,56252.72,2163.566153846154,12.1,4.272014753342554,111837.71700166685,High Value
15773,1,635.6800000000001,635.6800000000001,1.0,4.272014753342554,2715.634338404795,Medium Value
15774,1,270.8,270.8,1.0,4.272014753342554,1156.8615952051637,Low Value
15775,1,104.9,104.9,1.0,4.272014753342554,448.13434762563395,Low Value
15776,1,241.62,241.62,1.0,4.272014753342554,1032.204204702628,Low Value
15777,4,1047.11,261.7775,4.0,4.272014753342554,4473.269368372521,Medium Value
15780,3,475.28000000000003,158.42666666666668,5.8,4.272014753342554,3925.4461324727213,Medium Value
15781,3,345.46,115.15333333333332,9.33,4.272014753342554,4589.7697739050245,Medium Value
15782,3,2614.7400000000002,871.58,2.63,4.272014753342554,9792.548887229137,High Value
15783,1,246.3,246.3,1.0,4.272014753342554,1052.1972337482712,Low Value
15785,5,2328.9700000000003,465.79400000000004,8.73,4.272014753342554,17371.642273360998,High Value
15786,3,4919.0,1639.6666666666667,2.27,4.272014753342554,15900.6240325803,High Value
15787,3,933.26,311.08666666666664,1.17,4.272014753342554,1554.8911905947439,Low Value
15789,1,351.3,351.3,1.0,4.272014753342554,1500.7587828492392,Low Value
15790,1,218.75,218.75,1.0,4.272014753342554,934.5032272936837,Low Value
15791,2,1612.69,806.345,5.33,4.272014753342554,18360.34553439373,High Value
15793,3,965.61,321.87,8.43,4.272014753342554,11591.53146639004,High Value
15795,1,610.01,610.01,1.0,4.272014753342554,2605.9717196864913,Medium Value
15796,8,2708.61,338.57625,10.03,4.272014753342554,14507.419433367912,High Value
15797,4,2207.4,551.85,6.87,4.272014753342554,16196.10291701245,High Value
15799,3,884.14,294.7133333333333,8.6,4.272014753342554,10827.569488858151,High Value
15800,2,696.89,348.445,4.63,4.272014753342554,6892.042896772706,Medium Value
15801,3,1063.95,354.65000000000003,2.1,4.272014753342554,3181.6470677731677,Medium Value
15802,1,451.42,451.42,1.0,4.272014753342554,1928.4728999538959,Medium Value
15803,1,415.82000000000005,415.82000000000005,1.0,4.272014753342554,1776.389174734901,Medium Value
15804,13,4206.39,323.5684615384616,6.6,4.272014753342554,9123.10899329716,High Value
15805,17,5488.18,322.83411764705886,11.37,4.272014753342554,15680.95953016028,High Value
15806,3,784.58,261.5266666666667,7.67,4.272014753342554,8569.27512027048,High Value
15807,3,903.9,301.3,0.87,4.272014753342554,1119.8274993084372,Low Value
15808,4,3651.27,912.8175,2.1,4.272014753342554,8189.096636929461,High Value
15809,5,515.77,103.154,8.87,4.272014753342554,3908.7908855140613,Medium Value
15810,4,1391.98,347.995,7.27,4.272014753342554,10807.871157630245,High Value
15811,6,2218.62,369.77,11.43,4.272014753342554,18055.546893775932,High Value
15812,5,1801.14,360.228,7.0,4.272014753342554,10772.295313969571,High Value
15813,2,1303.9099999999999,651.9549999999999,1.03,4.272014753342554,2868.716219870908,Medium Value
15814,4,1945.33,486.3325,1.1,4.272014753342554,2285.3815765329646,Medium Value
15815,5,2100.6,420.12,6.53,4.272014753342554,11719.77521327801,High Value
